content,score,app_id,label
toko online taiii gak bisa cod padahal dikota Bekasi..,5,com.tokopedia.tkpd,Positive
Hati hati dengan aplikasi ini saya beli barang sudah saya bayar.tp di batalkan oleh sistem dan uang masuk refaun dan tidak bisa ditarik atau di pakai lg nyesel parah,1,com.tokopedia.tkpd,Negative
🌷☝️sangat bermanfaat untuk berjualan/bisnis dan belanja lebih praktis 🌷🌺👌,5,com.tokopedia.tkpd,Positive
sangat bagus,5,com.tokopedia.tkpd,Positive
cukuplah sudah !!!,1,com.tokopedia.tkpd,Negative
"Saya pelanggan lama di aplikasi Tokopedia hampir 4 tahun, setiap transaksi belanja online di Tokopedia baik baik saja. Tetapi 2 kali ini saya berbelanja online di merchant Tokopedia yg menyediakan berbagai macam toko elektronik , pakaian dll. namun 2 kali ini saya berbelanja online dengan pembayaran cash ke toko tersebut toko elektronik dan Hp. Baru check out dan pembayaran tetapi dari pihak toko sistemnya sudah *Menunggu kurir* tanpa ada sistem Proses, sehingga Pembeli tdk bisa batalkan pesanan",1,com.tokopedia.tkpd,Negative
oke,5,com.tokopedia.tkpd,Positive
simpel,5,com.tokopedia.tkpd,Positive
Tidak bisa upload foto untuk ulasan pesanan yang sudah selesai,1,com.tokopedia.tkpd,Negative
Knapa sayaa tidak bisa transaksi di bagian TopUp,5,com.tokopedia.tkpd,Positive
Kalau beli sih ok. Kalau mau jual gak kayak dulu. Sekarang ribet. Sudah install seller seperti rekomendasi tetap aja susah banget. Padahal semua persyaratan sudah ok.,3,com.tokopedia.tkpd,Neutral
"uang nyangkut di aplikasi ini!!!!..gara"" gak bisa ganti no yang non aktif.",1,com.tokopedia.tkpd,Negative
good,3,com.tokopedia.tkpd,Neutral
"memper mudah untuk beli barang"" yang kita butuhkan",5,com.tokopedia.tkpd,Positive
minta tolong di update donk knpa ko ngeleg gt skrg? berat...trus crash,3,com.tokopedia.tkpd,Neutral
Mantapp,5,com.tokopedia.tkpd,Positive
barang bagus berkualitas semoga sesuai promosi,5,com.tokopedia.tkpd,Positive
Ok,5,com.tokopedia.tkpd,Positive
"disaat saya lg butuh dana , pengajuan di tolak . padahal pinjaman sebelumnya selalu tepat waktu saat pembayaran .",1,com.tokopedia.tkpd,Negative
good sekali,5,com.tokopedia.tkpd,Positive
penarikan saldo refund ke rekening sudah lebih dari 1×24 jam belum masuk juga ke rekening,1,com.tokopedia.tkpd,Negative
sangat bagus apa lagi ongkir nya setinggi harapan 😁,4,com.tokopedia.tkpd,Positive
"pake PLUS dr awal hadir selalu langganan, giliran tahun ini mau perpanjang langganan PLUS lagi harganya naik 1000%. semula 90rb 6 bulan, sekarang jd 900rb. Maaf sy pindah ke oren, VIP 6 bln cuma 30rb.",1,com.tokopedia.tkpd,Negative
"Dana gua kalian tahan buat apa? Konfirmasi CS yang jawab cuma bot. Kekurangan karyawan untuk posisi CS? Keluhan pelanggan cuma disuruh ngobrol sama bot. Bisa jadi gila, ngobrol ma bot.",1,com.tokopedia.tkpd,Negative
instal di HP second. promo ga ada yang bisa dipake.. akhirnya pake toko sebelah aja yg bejibun promo gratis ongkirnya.,1,com.tokopedia.tkpd,Negative
"paket aman,kurir sangat ramah",5,com.tokopedia.tkpd,Positive
mantap,5,com.tokopedia.tkpd,Positive
Pelayanan tokopedia Sangat memuaskan.,1,com.tokopedia.tkpd,Negative
baru kali ini order barang... barang belum diterima dan kurir ga ada wa atau telpon dibilang sudah diterima...jasa pengiriman yang mengirim barang baru pula ditambah nomor resi pengiriman tidak bisa di cek di aplikasi pengiriman...,1,com.tokopedia.tkpd,Negative
banyak bug nya....masa orang mau belanja dilihat etalase kosong melulu.,1,com.tokopedia.tkpd,Negative
mantab,5,com.tokopedia.tkpd,Positive
"Apk Toped setelah diperbarui, update malah tambah ribet dan kacau, pada halaman awal sudah tak ada lagi catatan SALDO, juga POIN, pengguna jadi reseh untuk melihat SALDO !, Bukannya lebih mudah, malah tambah ribet.",1,com.tokopedia.tkpd,Negative
"Jasa pengiriman kaga jelas dan kaga ada kejelasan,",1,com.tokopedia.tkpd,Negative
bagus,1,com.tokopedia.tkpd,Negative
cukup mudah transaksinya,5,com.tokopedia.tkpd,Positive
Bagus,5,com.tokopedia.tkpd,Positive
ok,5,com.tokopedia.tkpd,Positive
baik,5,com.tokopedia.tkpd,Positive
ongkir masih murah shope,4,com.tokopedia.tkpd,Positive
"makin bagus , makin nyaman, makin mudah dalam jual beli dan pengembalian dana tidak ribet. jadilah pembeli yg bijak dengan teliti membaca segala informasi yg ada.",5,com.tokopedia.tkpd,Positive
apk gajelas najong,1,com.tokopedia.tkpd,Negative
sangat membantu semoga banyak gratis ongkir dan vocer,5,com.tokopedia.tkpd,Positive
respon ceat,5,com.tokopedia.tkpd,Positive
pengiriman lambat padahal jarak dengan toko gak sampe 15km udah 3 hari belum sampe.masih mentok di gudang,1,com.tokopedia.tkpd,Negative
makin ke sini makin susah buat cek barang,3,com.tokopedia.tkpd,Neutral
ongkirnya saja yg lumayan,5,com.tokopedia.tkpd,Positive
mau login aja lama!,1,com.tokopedia.tkpd,Negative
good job,5,com.tokopedia.tkpd,Positive
pindah kesini gara2 sebelah ga bisa bca,5,com.tokopedia.tkpd,Positive
lu mau uang ga si tokped masa gw bli eror Mulu ga jelas aplikasi klo gini mending pake shopee,1,com.tokopedia.tkpd,Negative
Zaman udah digital dan super canggih. masih MANUAL dan terkendala Sabtu Minggu untuk pembayaran dan withdrawal,1,com.tokopedia.tkpd,Negative
baik dan sangat membantu,5,com.tokopedia.tkpd,Positive
toop dah,5,com.tokopedia.tkpd,Positive
bagus,5,com.tokopedia.tkpd,Positive
👍,5,com.tokopedia.tkpd,Positive
Pelayanan toko yang sangat baik,5,com.tokopedia.tkpd,Positive
"Sudah lama menggunakan aplikasi tokopedia tapi belakangan ini kecewa karena dapat voucher diskon tapi waktu udah checkout selalu muncul tulisan ""promo tokopedia tidak berlaku"". Udah baca syarat dan ketentuan setiap voucher yang katanya bisa dipakai untuk semua kategori barang kecuali jenis barang tertentu bahkan update aplikasi tapi tetap ga bisa dipakai dari voucher yang 60 ribu sampai yang 20 ribu sekalipun. Kalau ga niat kasih voucher lebih baik ga usah sih daripada php.",4,com.tokopedia.tkpd,Positive
Good,5,com.tokopedia.tkpd,Positive
mudah untuk belanja,5,com.tokopedia.tkpd,Positive
bagusd,5,com.tokopedia.tkpd,Positive
"SUKA BGT SAMA TOKPED, sring bnget dpt ptongan harga yg lumayan gde pleasee😣💕",5,com.tokopedia.tkpd,Positive
mantap 😃,5,com.tokopedia.tkpd,Positive
belanja dan bayar,5,com.tokopedia.tkpd,Positive
Ok dan terpercaya...,5,com.tokopedia.tkpd,Positive
ongkir yang sangat mahal dan untuk membuka lewat web sangat lama,1,com.tokopedia.tkpd,Negative
jelek dan lemot bangetttt,1,com.tokopedia.tkpd,Negative
"akun nggk ada respon , masa uang tidak kembali",1,com.tokopedia.tkpd,Negative
sekarang makin buruk ga bisa posting ulasan:( mana gak bisa login pula tapi masih nggak ngeleg² sih,4,com.tokopedia.tkpd,Positive
"terlalu mahal anj, gak kaya di sebelah pada murah murah",1,com.tokopedia.tkpd,Negative
"belanja disini banyak toko penipunya, 2x co ketipu semua, kapok saya, mending belanja di sebelah ditiktok juga aman",1,com.tokopedia.tkpd,Negative
ok mantap,5,com.tokopedia.tkpd,Positive
gagal trus ganti nomor handphone.,1,com.tokopedia.tkpd,Negative
"tokopedia sekarang seperti shopee, harga sebelum di klik dengan setelah di klik beda jauh, tolong dong ubah tampilan seperti dulu aja lebih akurat ga tipu²",1,com.tokopedia.tkpd,Negative
membingungkan,1,com.tokopedia.tkpd,Negative
"gak ribet,bagus asalkan amanah",5,com.tokopedia.tkpd,Positive
lag parah,1,com.tokopedia.tkpd,Negative
akhir akhir ini aplikasi lemot entah sengaja biar beralih ke tiktok,1,com.tokopedia.tkpd,Negative
"sangat membantu,,, pokoknya top. semoga Tokopedia semakin jaya.",5,com.tokopedia.tkpd,Positive
Tokopedia memang mantap.,5,com.tokopedia.tkpd,Positive
mantep,5,com.tokopedia.tkpd,Positive
lebih suka belanja di tokoh pedia subsidi nya besar bgt,5,com.tokopedia.tkpd,Positive
"saya sudah menyelesaikan syarat untuk dapat voucher 250rb, yaitu membeli sesuatu di halaman khusus dengan pembayaran khusus, tapi saat saya cek. voucher saya tidak bertambah, mengecewakan click bait",1,com.tokopedia.tkpd,Negative
Good apk.,5,com.tokopedia.tkpd,Positive
sangat bagus,4,com.tokopedia.tkpd,Positive
sangat memuaskan,5,com.tokopedia.tkpd,Positive
"ternyata, jasa kirim gak secepat dulu. gak tokopedia dan toko oren. paket ku dari jum'at dan hari ini stop di prabumulih. ternyata, apa yang ongkir gratis sama aja setiap toko online. saya pikir tak membedakan, ternyata saya salah. okelah kalo begitu, apa semua jasa kirim transit mulu ya? cape belanja online, ku kira cepat gak tauny lama juga.",1,com.tokopedia.tkpd,Negative
"Saya beli barang tapi prosesnya lama udah 3 hari ga dikirim2 di keterangan masih diproses entah sampai kapan, semoga kedepannya berbenah terutama toko2nya agar bisa bersaing dengan yang lain. jujur kalo dibandingin jauh banget apalagi kalo lagi butuh banget",1,com.tokopedia.tkpd,Negative
ini kenapa di hpku jadi ga bisa dibuka si. force close Mulu. realme 9 pro.,3,com.tokopedia.tkpd,Neutral
knp klu byr pakia saldo rancak barang gk sesuai jd rasa kapok saya.klu byr pakaia saldo..yg bayar pakaia cod.z barang dtg cuma 1.z.pesan 2.yg dtg cuma 1.,1,com.tokopedia.tkpd,Negative
"apk busuk, sudah langganan, pembelian transaksi puluhan hingga ratusan kali, giliran dikomplain refund ga cair*,, alasannya ditindak lanjuti, padahal sudah jelas kesalahan tokopedia, bukan kesalahan buyer atau seller, murni dari aplikasi, uang buat usaha malah ditahan sampai 2 minggu, mau beli susu anak jadi gak bisa karna uang tertahan disini",1,com.tokopedia.tkpd,Negative
"tokopedia, 0k",5,com.tokopedia.tkpd,Positive
tolong dong toko2 yang ada disini lebih diseleksi lagi,1,com.tokopedia.tkpd,Negative
mantap,5,com.tokopedia.tkpd,Positive
mau login aja ribet banget error error sendiri,1,com.tokopedia.tkpd,Negative
proses returnya ribet dan dalam lama kembali,1,com.tokopedia.tkpd,Negative
Oke baik,5,com.tokopedia.tkpd,Positive
"pelit gratis ongkir, diskon ga segede oren, info pengiriman kurang detail, paylater bunga gede ga kaya oren 0% 6 bulan",1,com.tokopedia.tkpd,Negative
sangat saya rekomendasikan 👍🏻,5,com.tokopedia.tkpd,Positive
"Semenjak gabung tiktok, jadi mirip sopi, jemput lama, ngirim jg lama, admin yang jawab robot, kadang barang ga ada dibilang ada sama robot, tapi untung si seller (admin manusia) turun tangan, itupun agak telat ngasih tahu kalo barangnya ternyata ga ready, dan masih sempet cancel. itupun kalo sellernya jujur, ya ga jujur, ngirimnya barang ngaco, di protes, mereka yang galak 🤣😆",3,com.tokopedia.tkpd,Neutral
ok sip,5,com.tokopedia.tkpd,Positive
pelayanan CFS sangan buruk. hanya menggunakan kalimat template dengan rekan yg sama. sangat lama mengatasi problem solving,1,com.tokopedia.tkpd,Negative
semoga menjadi solusi terbaik blanja online,5,com.tokopedia.tkpd,Positive
mudah belanja nya sesuai barang nya,5,com.tokopedia.tkpd,Positive
sangat memuaskan,5,com.tokopedia.tkpd,Positive
"capek² kumpulin tiktok koin, ehh cuma bisa dipakai 2000an... terlalu...!!!!",1,com.tokopedia.tkpd,Negative
"Min, bisa ndak sih filter lokasi dibuat semi permanen gitu, biar ndak selalu milih2 lokasi kota/provinsi seller berulang2 tiap cari barang, ribet banget.",4,com.tokopedia.tkpd,Positive
gratis ongkirnya mana ini iklannya aja ngomong ada gratis ongkir,1,com.tokopedia.tkpd,Negative
"akun tokopedia saya koq bs2 nya kena bajak orang..gimna nih keamanan dr tokped,,puluhan juta transaksi yg tdk sy lakukan sdh menguras hbs saldo gopay dan pay later...tokped hrs tanggung jawab..",1,com.tokopedia.tkpd,Negative
"aplikasi kontoll pembelian barang GK sesuai alamat dan tidak ada pertanggung jawaban dari pihak toko uang saya hangus sia"" belanja di sini",1,com.tokopedia.tkpd,Negative
"tidak Worth it lagi, Gk pernah Ngasih Gratis Ongkir..1 wilayah sekalipun...beda bgt sama toko Orange Beda Pulau tetap Gratis Ongkir.",1,com.tokopedia.tkpd,Negative
aplikasi bagus tapi Kalau bisa Untuk barang yang tidak bisa dibeli lewat aplikasi dan di arahkan ke web voucher atau kupon nya bisa tetap di gunakan sama Kaya di aplikasi meskipun voucher di klaim di aplikasi waktu di pakai di web nggak bisa,4,com.tokopedia.tkpd,Positive
"sesat jir ni olshop, tiap buka barang yg dijual toko dibilangnya ""koneksi anda terganggu"", padahal buat ngescroll doang aja bisa ke load lancar.",3,com.tokopedia.tkpd,Neutral
keren banget aplikasinya 👍,5,com.tokopedia.tkpd,Positive
"vocher gratis ongkirnya kalau bisa 100% mimin, kayak aplikasi sebelah🤭juga banyakin diskon biar rame emak2 atau para cewek2 ato para laki2 hobby shoping tapi malas jalan alias mager tau2 barang jajan sudah didepan rumah kurir teriak ""paakeeet""",5,com.tokopedia.tkpd,Positive
Jelek,5,com.tokopedia.tkpd,Positive
aplikasi yg memberikan kemudahan dalam bertransaksi semua kebutuhan yg diperlukan serta slalu memberikan voucher diskon yg membantu meringankan konsumennya..terima kasih tokopedia semoga slalu menjadi yg terbaik.,5,com.tokopedia.tkpd,Positive
suka,3,com.tokopedia.tkpd,Neutral
semoga bermanfaat,5,com.tokopedia.tkpd,Positive
matap,5,com.tokopedia.tkpd,Positive
kenapa ngg bisa masuk masuk yaa udh di instal tapi pas masuk susah banget knpa ya kaa keluar lagi keluar lagi,2,com.tokopedia.tkpd,Negative
pay later di tolak,3,com.tokopedia.tkpd,Neutral
lumayan,5,com.tokopedia.tkpd,Positive
goood,5,com.tokopedia.tkpd,Positive
cepat sekali,5,com.tokopedia.tkpd,Positive
bagus,5,com.tokopedia.tkpd,Positive
"Halaman Tokopedia Card tidak bisa dibuka. meskipun kartu sudah teraktivasi, namun tetap muncul perintah aktivasi berulang terus. tidak ada solusi dari pihak tokopedia",1,com.tokopedia.tkpd,Negative
pesen di Tokopedia pengirimannya cepat,5,com.tokopedia.tkpd,Positive
"keamanan kurang maksimal akun saya di retas dan di salahgunakan orang tidak bertanggung jawab dengan memakai paylater saya,sehingga saya tiba tina mempunyai tagihan paylater yang sama sekali tidak saya ketahui,",1,com.tokopedia.tkpd,Negative
"bagi developer, tolong connect timeoutnya ditambah lagi ya. jangan cuma 5 detik terus timeout. koneksi jaringan di indo tuh ngga stabil semua, masa gw searching gagal mulu. coba tiru aplikasi oren tuh, bisa 10-15 detik waktu tunggunya. rating ini akan gw ganti setelah ada perbaikan.",1,com.tokopedia.tkpd,Negative
good👍,5,com.tokopedia.tkpd,Positive
"Tokopedia care tidak ada manfaatnya, pelaporan penyalahgunaan kartu kredit setengah jam setelah kejadian tapi transaksi tidak bisa di cancel, lebih baik gak usah ada fitur tokopediacare",1,com.tokopedia.tkpd,Negative
makasih KK aku suka belanja di toko pedia ini,5,com.tokopedia.tkpd,Positive
tingkatkan trus ... biar tambah ok,4,com.tokopedia.tkpd,Positive
cukup bagus,5,com.tokopedia.tkpd,Positive
sangat mudah digunakan,5,com.tokopedia.tkpd,Positive
Mantap,5,com.tokopedia.tkpd,Positive
"ampun jadi lemot gini dah tokped, ditambah skrg promo dan gratis ongkir plus plus apa ga jelas",3,com.tokopedia.tkpd,Neutral
buka toko skrng jdi ga jelas.. akhirnya sy hapus bngng sandi2ny lupa bnyk aturan,3,com.tokopedia.tkpd,Neutral
bagus banget,5,com.tokopedia.tkpd,Positive
gratis ongkir aja pelit mana bisa lawan aplikasi lain,1,com.tokopedia.tkpd,Negative
pindah aja lah disini gratis ongkirnya ga ada,1,com.tokopedia.tkpd,Negative
kenapa ga ada gratis ongkir?,3,com.tokopedia.tkpd,Neutral
ga ada gratis ongkirnya,1,com.tokopedia.tkpd,Negative
Bermanfaat,5,com.tokopedia.tkpd,Positive
"aplikasi lemot, tolong diperbaiki",5,com.tokopedia.tkpd,Positive
belanja online cakep baget,5,com.tokopedia.tkpd,Positive
"nicee tokped, gw suka",5,com.tokopedia.tkpd,Positive
ini apk payah saya belanja kadang salah ketik salah beli merk terus belum mau di batalkan ga bisa,3,com.tokopedia.tkpd,Neutral
👍,5,com.tokopedia.tkpd,Positive
kenapa kasih bintang 4 TDK.5 sbb sy baru bergabung di toko pedia . moga menyenangkan dan amanah,4,com.tokopedia.tkpd,Positive
ok,5,com.tokopedia.tkpd,Positive
ongkir gk ngotak,1,com.tokopedia.tkpd,Negative
"Aplikasi lemot amat ini! niat kg si ni Tokopedia mau buka apa"" susah",3,com.tokopedia.tkpd,Neutral
"Tokopedia Aneh, Saya melaporkan ada oknum Scamer mengaku pihak Tokopedia, Malah Akun saya yang di Ban, Sdh kayak Polisi lindungi maling yg Viral Belakang ini",1,com.tokopedia.tkpd,Negative
"ngelag parah, ditambah banyak penjahat penjual penipu nya di Tokopedia yang sampai sekarang tidak juga disterilkan",1,com.tokopedia.tkpd,Negative
"Bagus, dulu pernah pakai buat pesan belanjaan juga.",4,com.tokopedia.tkpd,Positive
HAMA,1,com.tokopedia.tkpd,Negative
jelek ga dikasih gratis ongkir,1,com.tokopedia.tkpd,Negative
"Tidak bisa upload foto barang yang dibeli. Jangankan 5 foto, 1 foto saja tidak bisa di upload. Padahal itu penting untuk sharing review produk ke pengguna / pembeli lainnya.",1,com.tokopedia.tkpd,Negative
"Saya punya masalah dengan Tokopedia card, tagihannya tidak muncul di aplikasinya jadi saya tidak tau harus bayar berapa. Saya ingin bertanya tapi tidak tau kemana karena informasinya tidak memadai.",1,com.tokopedia.tkpd,Negative
skrg toped jadi LEMOT.. bahkan uda di update versi 3.350.2 ttep aja LEMOT.. sering NGEHANG dan keluar sendiri.. jadi ribet kalo mau belanja.. yg lain juga terganggu semua..,3,com.tokopedia.tkpd,Neutral
sistem layanan dan pengaduan kendala bermasalah terus sudah 3× menghubungi CS tidak dapat sulusi bahkan balasan,3,com.tokopedia.tkpd,Neutral
baik,5,com.tokopedia.tkpd,Positive
q mau,2,com.tokopedia.tkpd,Negative
mantab,5,com.tokopedia.tkpd,Positive
"buruk layanan, dan lama pengantarannya > 8 hari, CS dan pengaduan jwbanya template .. memang mau tutup nih semoga cepet tutup aja",1,com.tokopedia.tkpd,Negative
pesan dengan pengiriman instant tp 3 hari baru sampai.. pelayanan komplain buruk sekali..,1,com.tokopedia.tkpd,Negative
cepat sampainya,5,com.tokopedia.tkpd,Positive
moga byk discoun,4,com.tokopedia.tkpd,Positive
ok,4,com.tokopedia.tkpd,Positive
sangat membantu untuk bertransaksi,5,com.tokopedia.tkpd,Positive
kereenn dan sangat membantu,5,com.tokopedia.tkpd,Positive
pengiriman lambat selalu tertunda ujung2nya pengiriman gagal !!! entah itu kurirnya malas / gimana harus di perbaiki,1,com.tokopedia.tkpd,Negative
"sering sekali koneksi timeout pas nyari barang, padahal sinyal 5g 4-bar.. tolong diperbaiki segera...",3,com.tokopedia.tkpd,Neutral
pengancaman karna hutang yg telat bayar termasuk tindakan kejahatan digital,1,com.tokopedia.tkpd,Negative
ongkirnya gak ngotak. beda sama shopee yang banyak free ongkir. paling mahal ongkir 45rb shopee,1,com.tokopedia.tkpd,Negative
terimakasih Toped.... semoga selalu amanah dan bisa terus jadi yg terbaik,5,com.tokopedia.tkpd,Positive
aku kasih bintang...pengiriman akurat dan juga sekrang maps kalu mau di lacak..mantaap tokopedia....,5,com.tokopedia.tkpd,Positive
sangat buruk aplikasi suka nahan saldo orang aplikasi kere,1,com.tokopedia.tkpd,Negative
"suka banget dengan Tokopedia, banyak promonya,, barang original dan terpercaya,,👍👍👍",5,com.tokopedia.tkpd,Positive
